,userId,movieId,rating,split_index
8887,70,1200,3.5,0
260,3,173,3.0,0
5204,36,1387,4.0,0
7094,57,5445,4.0,0
3290,19,2959,3.5,0
8114,62,420,3.0,0
5598,40,2762,4.5,0
2624,13,5418,4.5,0
5268,37,112552,4.5,0
7862,61,898,5.0,0
4661,31,1240,3.0,0
7848,61,594,4.0,0
5340,38,3980,3.5,0
6945,57,367,3.5,0
920,4,1196,4.0,0
2551,13,2502,5.0,0
84,2,380,1.0,0
4484,28,2571,5.0,0
3802,21,68791,2.5,0
9750,72,3257,1.0,0
736,3,82095,2.0,0
9129,72,300,3.0,0
4442,27,3681,3.0,0
3973,23,1020,3.0,0
7527,59,1968,3.5,0
3090,18,1208,5.0,0
666,3,61323,4.0,0
7098,57,5669,4.0,0
9969,75,376,4.0,0
2799,13,68358,3.0,0
3727,20,6564,4.0,0
9816,72,3675,4.0,0
4004,23,1197,5.0,0
764,3,89753,4.0,0
1436,8,1527,4.0,0
9904,73,736,3.0,0
9380,72,1395,3.0,0
5149,36,468,3.0,0
7729,59,8341,3.5,0
6828,54,2011,5.0,0
3428,19,31410,3.0,0
572,3,36529,4.0,0
8684,69,1,3.0,0
5207,36,1500,3.0,0
7179,57,33794,4.5,0
6347,45,647,5.0,0
4444,27,3959,4.0,0
77,2,261,0.5,0
6530,46,31116,4.5,0
1189,5,340,5.0,0
2567,13,3000,5.0,0
1326,8,125,3.0,0
6703,50,3793,5.0,0
9239,72,881,1.0,0
2704,13,33836,1.0,0
2744,13,53121,2.5,0
483,3,6550,3.0,0
7864,61,902,4.0,0
3762,21,5816,4.0,0
2249,12,4066,4.0,0
5152,36,480,4.0,0
8071,61,3273,1.0,0
1871,12,928,4.0,0
1995,12,1673,4.0,0
1209,5,588,4.0,0
1776,12,317,2.0,0
7790,60,2973,5.0,0
5183,36,808,3.0,0
5352,38,4367,1.5,0
8411,65,91529,5.0,0
9223,72,719,3.0,0
2852,13,83349,3.0,0
727,3,79695,3.0,0
9235,72,838,2.0,0
5101,36,1,5.0,0
1928,12,1249,3.5,0
7701,59,7018,3.5,0
9932,74,434,3.0,0
4915,31,46723,2.0,0
8397,64,112290,3.0,0
2696,13,31878,4.5,0
2396,12,41712,3.5,0
4618,31,593,3.0,0
2170,12,3249,1.0,0
8838,70,141,3.0,0
56,1,8154,5.0,0
7788,60,2929,5.0,0
3621,19,122882,3.5,0
211,2,5816,5.0,0
4133,23,2236,2.0,0
2402,12,45950,4.5,0
4369,26,1586,3.0,0
3790,21,59387,4.5,0
9021,70,60069,3.0,0
5945,43,1136,5.0,0
9341,72,1268,3.0,0
5265,37,104879,4.5,0
8953,70,3578,4.0,0
7464,59,1193,3.5,0
3467,19,50804,3.0,0
5880,43,253,3.5,0
1463,9,61,4.0,0
247,2,33493,4.5,0
1307,8,7,1.0,0
865,3,122912,3.5,0
2030,12,2012,2.0,0
3549,19,92259,3.5,0
6707,50,4148,5.0,0
8062,61,3174,3.0,0
5450,38,41569,2.5,0
1167,5,153,3.0,0
4831,31,5377,3.5,0
8287,62,55245,3.5,0
230,2,7153,5.0,0
8592,67,2033,4.0,0
6808,53,8961,4.0,0
3219,19,588,2.5,0
6130,43,4886,3.5,0
1376,8,628,4.0,0
914,4,589,4.0,0
6224,43,30793,3.5,0
2480,13,455,1.5,0
1830,12,575,2.0,0
9245,72,905,4.0,0
5550,39,58559,4.5,0
3991,23,1120,4.0,0
5674,41,610,5.0,0
7723,59,8015,3.5,0
2242,12,4015,3.0,0
9589,72,2374,4.0,0
6924,57,47,4.5,0
8087,61,3785,3.0,0
8486,66,3273,3.0,0
8836,70,110,3.5,0
6615,48,95,4.0,0
304,3,1653,5.0,0
9267,72,984,5.0,0
1332,8,180,4.0,0
7252,57,59387,4.5,0
9184,72,520,2.0,0
4780,31,3742,2.5,0
5668,41,517,4.0,0
9483,72,1954,4.0,0
2593,13,3972,4.5,0
3024,18,47,4.0,0
2987,17,588,3.0,0
4164,23,2409,5.0,0
1369,8,588,5.0,0
7218,57,48696,4.5,0
5237,37,6711,4.0,0
8414,65,106491,5.0,0
991,4,8961,5.0,0
6415,46,1253,5.0,0
8577,67,1562,2.0,0
8968,70,4896,2.5,0
401,3,4866,4.0,0
2727,13,47997,3.5,0
4454,28,671,5.0,0
6682,50,1721,4.5,0
2275,12,4679,2.5,0
4844,31,5707,3.5,0
4135,23,2243,5.0,0
1611,9,1328,3.0,0
9798,72,3524,3.0,0
9132,72,317,1.0,0
2263,12,4226,3.5,0
9231,72,799,3.0,0
7945,61,1597,3.0,0
1079,4,99114,4.0,0
454,3,5954,4.5,0
3805,21,79132,5.0,0
1800,12,442,2.0,0
2817,13,72378,2.0,0
1636,9,5060,3.0,0
7613,59,3819,3.0,0
6684,50,2105,4.0,0
1790,12,376,3.0,0
3544,19,90943,4.0,0
992,4,33794,3.5,0
2546,13,2296,2.5,0
8260,62,48879,4.5,0
4740,31,2723,2.0,0
8341,63,102407,3.0,0
7981,61,2078,4.0,0
9771,72,3361,5.0,0
8137,62,2167,3.0,0
9554,72,2194,4.0,0
1749,12,175,3.5,0
1563,9,1079,3.0,0
6297,44,77561,5.0,0
5788,41,2528,3.0,0
3259,19,1673,4.0,0
655,3,60040,3.0,0
7900,61,1210,5.0,0
1900,12,1148,5.0,0
7502,59,1343,3.5,0
6745,51,1089,3.5,0
5013,33,3949,4.0,0
4108,23,2000,4.0,0
7151,57,8910,5.0,0
5739,41,1917,4.0,0
1377,8,648,5.0,0
3214,19,356,4.0,0
3204,19,44,2.0,0
7941,61,1569,3.0,0
4226,23,3098,5.0,0
6904,56,1617,4.5,0
3858,22,380,4.0,0
6660,50,47,4.0,0
2948,15,2802,3.0,0
9219,72,674,2.0,0
6436,46,1968,3.5,0
2440,12,70293,4.5,0
3899,23,252,4.0,0
265,3,318,4.0,0
1924,12,1242,4.0,0
9313,72,1208,4.0,0
4374,26,2571,5.0,0
7459,59,1120,3.0,0
7907,61,1269,5.0,0
9772,72,3363,4.0,0
1845,12,719,2.0,0
2955,15,3020,5.0,0
8579,67,1580,4.0,0
9409,72,1589,4.0,0
3328,19,4828,2.5,0
3509,19,72378,2.5,0
2266,12,4306,4.0,0
4490,28,2826,4.0,0
9638,72,2571,5.0,0
3543,19,90866,4.0,0
2186,12,3387,1.0,0
5363,38,5010,3.5,0
7938,61,1517,4.0,0
3574,19,102995,3.5,0
2268,12,4378,4.0,0
9825,72,3735,4.0,0
5755,41,2126,3.0,0
5143,36,364,3.0,0
5380,38,5690,3.5,0
897,3,164179,4.0,0
6633,49,153,5.0,0
9702,72,2959,4.0,0
9466,72,1882,1.0,0
68,1,31956,3.5,0
9734,72,3173,1.0,0
6157,43,5971,4.5,0
5653,41,198,4.0,0
6641,49,356,4.0,0
1040,4,79091,3.5,0
5033,34,1431,3.5,0
8882,70,1179,3.5,0
6355,45,715,3.0,0
5554,40,260,5.0,0
8814,69,44191,2.0,0
6816,54,236,4.5,0
5866,43,47,4.0,0
2205,12,3527,3.0,0
602,3,48385,3.5,0
669,3,62999,3.5,0
1022,4,63859,1.5,0
1484,9,362,5.0,0
5040,34,2571,2.5,0
3797,21,66934,5.0,0
3386,19,8157,5.0,0
6725,50,27020,5.0,0
3169,18,4262,3.0,0
1875,12,1020,1.5,0
7699,59,6979,3.5,0
1702,11,4210,4.0,0
110,2,1271,1.5,0
6992,57,1777,3.5,0
766,3,90866,3.5,0
4943,31,55830,3.0,0
4898,31,27724,3.0,0
5267,37,112290,5.0,0
1615,9,1345,4.0,0
4473,28,1573,4.0,0
7664,59,5108,4.0,0
1905,12,1196,5.0,0
604,3,48516,5.0,0
3871,23,32,3.0,0
8451,66,368,2.5,0
4293,25,247,1.0,0
4649,31,1193,3.0,0
5379,38,5618,4.5,0
177,2,3175,3.5,0
2689,13,8984,3.0,0
9637,72,2567,3.0,0
2217,12,3740,1.5,0
5620,40,46578,4.0,0
4934,31,54286,3.0,0
9293,72,1097,4.0,0
553,3,31685,3.0,0
5311,38,2028,4.0,0
1972,12,1500,2.0,0
8119,62,778,4.5,0
8273,62,51255,4.0,0
4177,23,2528,4.0,0
6272,43,50601,2.5,0
5884,43,296,5.0,0
2573,13,3175,4.0,0
7322,58,1272,4.5,0
5799,41,2641,2.0,0
7050,57,3799,0.5,0
8789,69,5445,3.5,0
9023,70,63393,0.5,0
1503,9,474,4.0,0
2798,13,68319,3.0,0
7324,58,1282,5.0,0
7227,57,53769,2.0,0
4875,31,7315,1.5,0
573,3,37386,4.0,0
8834,70,32,4.0,0
6423,46,1333,4.5,0
4421,27,2067,4.0,0
505,3,7325,2.0,0
2996,17,62999,5.0,0
3154,18,2947,3.0,0
4274,25,151,5.0,0
3703,20,2949,4.5,0
8174,62,5872,3.5,0
3806,21,79702,5.0,0
941,4,2571,4.5,0
7670,59,5470,4.0,0
1573,9,1126,4.0,0
2315,12,5994,3.0,0
3813,21,88129,4.0,0
5065,35,2424,4.0,0
520,3,8528,3.0,0
7989,61,2124,4.0,0
4097,23,1945,4.0,0
7073,57,4744,1.0,0
4753,31,2967,3.0,0
1546,9,1011,4.0,0
5066,35,2502,4.0,0
7838,61,527,5.0,0
6698,50,3253,4.5,0
7110,57,6223,5.0,0
756,3,87520,3.0,0
3201,18,8827,4.0,0
6539,47,14,3.0,0
9173,72,481,4.0,0
559,3,33166,4.0,0
965,4,5110,4.5,0
4604,31,454,2.5,0
5488,38,61323,3.0,0
9742,72,3243,1.0,0
8185,62,6874,4.5,0
7768,60,2194,4.0,0
9445,72,1747,4.0,0
6479,46,3671,5.0,0
9972,75,434,3.5,0
9011,70,45722,2.0,0
8502,66,4643,3.0,0
7006,57,2318,4.5,0
8841,70,165,2.5,0
1181,5,277,3.0,0
7288,58,903,4.0,0
9056,71,76093,5.0,0
8511,66,6296,4.0,0
2829,13,76093,4.0,0
874,3,132046,3.0,0
2861,13,89840,3.0,0
3520,19,81018,4.0,0
8539,67,546,1.0,0
7675,59,5646,3.5,0
8924,70,2023,4.0,0
4766,31,3364,2.5,0
4013,23,1221,5.0,0
7239,57,56174,3.0,0
1617,9,1350,3.0,0
6893,56,260,4.0,0
9988,75,590,4.0,0
7165,57,30749,2.0,0
5597,40,2641,3.5,0
8315,63,4700,4.0,0
7640,59,4705,4.0,0
6856,55,2843,3.5,0
3744,21,589,5.0,0
1063,4,91529,4.5,0
9895,73,376,3.0,0
3202,18,26375,2.0,0
9992,75,608,3.5,0
8042,61,2826,3.0,0
6439,46,2118,2.5,0
1689,10,53953,3.5,0
8893,70,1221,4.5,0
7266,57,64620,4.0,0
1968,12,1476,1.5,0
1450,8,1672,4.0,0
1755,12,215,4.0,0
4363,26,648,4.0,0
2118,12,2739,4.0,0
9415,72,1610,4.0,0
6048,43,2542,4.5,0
1569,9,1100,3.0,0
868,3,122920,3.5,0
6511,46,7114,3.5,0
1918,12,1222,4.0,0
3593,19,109241,2.5,0
6072,43,2959,5.0,0
1048,4,82461,2.5,0
9126,72,288,3.0,0
287,3,1201,4.0,0
6699,50,3255,4.0,0
5469,38,53519,3.5,0
8724,69,1198,5.0,0
4953,31,60069,3.0,0
7824,61,361,2.0,0
2762,13,56174,3.5,0
1070,4,94864,0.5,0
8383,64,60069,4.0,0
3540,19,90057,4.0,0
5882,43,273,3.0,0
464,3,6281,2.5,0
9585,72,2352,4.0,0
6892,56,110,4.0,0
7010,57,2375,4.0,0
7177,57,33493,1.0,0
8706,69,380,3.0,0
8681,68,130992,4.5,0
3672,20,858,5.0,0
9500,72,2006,3.0,0
4315,25,349,3.0,0
9472,72,1912,2.0,0
5661,41,380,3.0,0
5524,39,260,3.5,0
6762,52,1968,4.0,0
1232,5,1093,3.0,0
7737,59,8796,3.0,0
807,3,103253,4.0,0
3124,18,1968,4.0,0
9765,72,3301,5.0,0
6558,47,232,4.0,0
3888,23,161,4.0,0
1570,9,1101,4.0,0
5932,43,913,4.5,0
9522,72,2108,4.0,0
9423,72,1641,5.0,0
2416,12,52952,4.5,0
2471,13,303,3.0,0
1866,12,912,4.5,0
4409,27,1234,5.0,0
9344,72,1271,4.0,0
754,3,87306,3.5,0
1215,5,628,5.0,0
3010,17,111759,3.0,0
7947,61,1620,4.0,0
4589,31,296,3.0,0
486,3,6595,3.0,0
2938,15,2539,4.0,0
9503,72,2012,4.0,0
6854,55,2677,4.5,0
1000,4,45517,2.5,0
1346,8,318,1.0,0
2764,13,57368,4.5,0
2317,12,6027,3.5,0
3195,18,7454,4.0,0
7100,57,5810,4.0,0
4559,30,51255,2.0,0
5517,38,96610,3.0,0
332,3,3484,3.0,0
5757,41,2170,1.0,0
8903,70,1291,3.5,0
445,3,5810,3.5,0
9337,72,1262,5.0,0
7347,58,2395,4.0,0
5138,36,345,2.0,0
6695,50,2918,4.0,0
2426,12,57669,4.0,0
9116,72,235,4.0,0
6441,46,2268,4.5,0
3897,23,236,3.0,0
3681,20,1214,5.0,0
6295,44,73321,5.0,0
5308,38,1747,3.0,0
4911,31,44195,3.0,0
565,3,34150,3.5,0
7475,59,1213,3.0,0
6926,57,72,4.5,0
999,4,45431,2.0,0
4231,23,3142,4.0,0
9003,70,26567,3.0,0
7168,57,30825,4.0,0
1194,5,364,4.0,0
4504,29,1354,4.0,0
5924,43,736,3.5,0
6532,46,40815,4.5,0
8958,70,4002,4.0,0
2947,15,2735,2.0,0
8624,67,2723,3.0,0
2059,12,2252,2.0,0
4593,31,344,2.0,0
5335,38,3752,2.0,0
9243,72,903,3.0,0
1958,12,1405,2.0,0
3260,19,1690,4.0,0
6972,57,1265,4.0,0
6653,49,587,5.0,0
3121,18,1721,2.5,0
7910,61,1291,5.0,0
9493,72,1997,4.0,0
1805,12,477,4.0,0
5845,42,1097,2.0,0
1630,9,1381,3.0,0
2194,12,3429,4.0,0
4569,31,36,2.5,0
6861,55,3470,5.0,0
3770,21,7090,4.0,0
3339,19,5459,2.5,0
1862,12,898,4.5,0
5781,41,2447,3.0,0
524,3,8665,4.0,0
1051,4,85414,4.0,0
1303,7,595,4.0,0
3510,19,72641,3.5,0
3475,19,54617,2.0,0
4173,23,2433,4.0,0
411,3,4993,4.0,0
3170,18,4270,4.0,0
7450,59,1032,3.5,0
39,1,6377,4.0,0
1005,4,48982,3.0,0
4699,31,1953,3.0,0
3181,18,5952,4.0,0
2026,12,2003,3.0,0
5386,38,5956,3.0,0
6351,45,656,3.0,0
4341,25,589,3.0,0
2588,13,3745,3.0,0
5174,36,648,3.0,0
3584,19,105703,3.0,0
21,1,3448,4.0,0
2767,13,58559,5.0,0
224,2,6947,4.0,0
9548,72,2163,3.0,0
7182,57,34162,4.5,0
43,1,7209,4.0,0
791,3,97923,3.5,0
8423,65,122924,5.0,0
2926,15,1610,5.0,0
5272,37,134853,4.0,0
6865,55,4235,4.0,0
8489,66,3617,3.5,0
835,3,111362,4.0,0
2224,12,3809,1.0,0
6676,50,1393,5.0,0
3389,19,8360,2.5,0
2625,13,5444,3.5,0
3930,23,491,5.0,0
4002,23,1193,5.0,0
3244,19,1215,3.5,0
5893,43,362,3.0,0
7034,57,3148,4.0,0
1560,9,1035,5.0,0
2804,13,69122,4.0,0
5649,41,163,4.0,0
1626,9,1376,5.0,0
6911,56,2858,4.0,0
7639,59,4672,2.5,0
2748,13,53953,4.0,0
303,3,1584,4.0,0
2078,12,2390,3.5,0
507,3,7347,4.0,0
4350,26,50,5.0,0
8374,64,6539,3.0,0
1328,8,150,2.0,0
1110,4,116823,2.0,0
213,2,5955,4.0,0
805,3,103228,3.0,0
3327,19,4720,5.0,0
1712,11,48043,4.0,0
961,4,4886,3.5,0
7135,57,7701,4.0,0
6502,46,6303,3.0,0
4758,31,3105,2.5,0
698,3,70305,3.0,0
1710,11,33669,3.0,0
4908,31,42938,2.0,0
6895,56,356,4.0,0
5809,41,2761,3.0,0
4869,31,6954,3.5,0
7257,57,60766,4.5,0
7985,61,2085,4.0,0
5492,38,66934,3.0,0
4513,29,2771,4.0,0
5000,33,356,4.0,0
2519,13,1377,3.5,0
7160,57,9010,3.5,0
8992,70,7361,3.5,0
4938,31,55069,3.0,0
4392,27,592,2.0,0
2385,12,34437,4.5,0
9565,72,2278,3.0,0
9325,72,1228,4.0,0
4074,23,1704,5.0,0
5443,38,36401,3.5,0
1199,5,440,3.0,0
5675,41,733,4.0,0
7129,57,7173,3.0,0
6651,49,539,5.0,0
8175,62,5952,4.5,0
5993,43,1517,3.5,0
6749,51,4226,3.5,0
9179,72,506,3.0,0
6947,57,480,3.5,0
7647,59,4841,2.5,0
9454,72,1799,4.0,0
1479,9,329,5.0,0
3344,19,5690,5.0,0
7191,57,36535,4.0,0
279,3,913,4.0,0
4729,31,2522,2.0,0
4610,31,539,3.0,0
7857,61,783,2.0,0
5471,38,53996,2.0,0
7820,61,329,4.0,0
7116,57,6377,4.5,0
2015,12,1917,2.0,0
5449,38,41566,3.0,0
7051,57,3882,1.5,0
9956,75,266,3.0,0
6352,45,661,3.0,0
9621,72,2478,2.0,0
6219,43,27731,4.0,0
1494,9,432,3.0,0
1815,12,516,2.0,0
7536,59,2096,3.0,0
1186,5,312,3.0,0
7449,59,1028,3.0,0
6810,53,72998,4.0,0
4084,23,1835,4.0,0
8837,70,111,4.0,0
4683,31,1573,3.5,0
8949,70,3448,3.5,0
9874,72,4130,2.0,0
6802,53,4886,4.0,0
9582,72,2335,3.0,0
1245,5,1290,3.0,0
432,3,5445,3.5,0
3887,23,156,5.0,0
2111,12,2693,4.0,0
2192,12,3398,4.5,0
9797,72,3513,4.0,0
4926,31,50802,1.0,0
5687,41,1101,3.0,0
1725,12,27,2.0,0
1318,8,50,4.0,0
2357,12,8827,4.5,0
3112,18,1580,4.0,0
7404,59,349,3.5,0
6435,46,1955,3.5,0
5982,43,1307,4.0,0
1243,5,1270,3.0,0
9199,72,569,2.0,0
116,2,1299,1.0,0
2161,12,3089,3.5,0
3926,23,457,5.0,0
1227,5,1035,4.0,0
1381,8,750,4.0,0
2294,12,5377,4.5,0
1102,4,112138,4.0,0
8947,70,3147,4.0,0
4423,27,2145,5.0,0
6980,57,1485,4.0,0
5328,38,3481,4.0,0
6885,55,48738,2.5,0
5341,38,3996,3.5,0
9156,72,407,4.0,0
1349,8,344,5.0,0
3358,19,6350,5.0,0
8591,67,2028,4.0,0
7155,57,8961,4.0,0
6103,43,3681,4.0,0
4463,28,1210,5.0,0
2123,12,2791,4.5,0
4446,28,32,5.0,0
769,3,91542,4.0,0
7893,61,1088,4.0,0
8108,62,97,4.5,0
8345,63,106782,4.0,0
8030,61,2628,4.0,0
4010,23,1210,5.0,0
6198,43,8582,5.0,0
406,3,4958,3.5,0
4375,26,2764,4.5,0
7523,59,1927,3.0,0
9068,72,11,5.0,0
1073,4,96610,3.5,0
828,3,109487,4.0,0
4857,31,6493,2.0,0
8094,61,3895,3.0,0
8425,65,135141,4.0,0
4651,31,1198,2.0,0
2935,15,2387,5.0,0
3598,19,109638,3.5,0
3804,21,74458,4.5,0
6290,44,68237,4.5,0
275,3,778,5.0,0
3168,18,4085,2.5,0
9533,72,2124,4.0,0
5080,35,58559,4.0,0
7440,59,913,3.5,0
9867,72,4085,3.0,0
2950,15,2858,5.0,0
7185,57,34338,4.0,0
4039,23,1307,5.0,0
3279,19,2409,3.0,0
9592,72,2379,1.0,0
6654,49,588,5.0,0
1591,9,1246,4.0,0
9890,73,86,5.0,0
4846,31,5945,3.0,0
6152,43,5669,3.5,0
9564,72,2269,2.0,0
3812,21,88125,4.0,0
3717,20,4896,4.5,0
925,4,1210,3.0,0
9870,72,4109,2.0,0
6182,43,7090,4.0,0
1870,12,926,4.5,0
6263,43,48394,3.0,0
7735,59,8662,3.5,0
9886,73,62,4.0,0
2259,12,4128,4.0,0
9214,72,616,3.0,0
1469,9,165,4.0,0
1701,11,3146,2.0,0
9906,73,765,5.0,0
979,4,6947,4.0,0
6868,55,4973,3.0,0
7470,59,1201,2.5,0
4633,31,912,3.5,0
5029,34,1207,2.0,0
9446,72,1748,4.0,0
7598,59,3507,4.0,0
765,3,90249,3.5,0
4390,27,527,4.0,0
8665,68,7254,3.5,0
158,2,2496,4.0,0
2236,12,3967,5.0,0
1095,4,108945,1.5,0
8501,66,4639,2.0,0
7296,58,1019,5.0,0
7473,59,1207,4.0,0
9291,72,1094,3.0,0
3714,20,4124,0.5,0
2746,13,53322,2.5,0
9656,72,2710,4.0,0
8334,63,81847,4.5,0
8702,69,356,5.0,0
5458,38,46723,4.0,0
2360,12,8910,3.5,0
907,3,182823,3.0,0
1137,4,174055,5.0,0
1107,4,115569,5.0,0
8437,65,160438,5.0,0
6271,43,49278,3.0,0
3280,19,2410,3.0,0
2858,13,88129,4.0,0
895,3,158966,3.5,0
7414,59,541,4.0,0
581,3,41566,4.0,0
7719,59,7757,2.5,0
8162,62,4776,4.5,0
3417,19,27604,3.0,0
6127,43,4846,3.0,0
9449,72,1762,2.0,0
9928,74,344,4.0,0
7106,57,5992,4.5,0
1379,8,725,3.0,0
6386,46,610,4.5,0
3298,19,3483,2.5,0
6043,43,2396,4.5,0
2037,12,2071,4.5,0
9489,72,1982,5.0,0
6015,43,1956,2.5,0
4272,25,144,3.0,0
7380,59,22,4.5,0
6383,46,474,3.0,0
8717,69,648,1.5,0
2393,12,40952,2.5,0
92,2,588,2.0,0
5222,37,1222,5.0,0
4682,31,1541,2.5,0
4389,27,408,5.0,0
9632,72,2539,3.0,0
6946,57,435,2.5,0
4900,31,32584,2.5,0
8238,62,44195,4.5,0
2698,13,32587,4.5,0
3707,20,3198,5.0,0
7657,59,5008,3.5,0
7920,61,1377,3.0,0
3687,20,1371,4.0,0
9111,72,208,1.0,0
5448,38,40629,3.5,0
6675,50,1333,0.5,0
1562,9,1073,5.0,0
6970,57,1246,4.5,0
9306,72,1196,5.0,0
9943,75,39,3.0,0
4708,31,2072,2.0,0
74,2,151,4.5,0
8847,70,318,3.5,0
3023,18,19,4.0,0
6225,43,31658,3.0,0
5933,43,914,3.0,0
1719,12,16,5.0,0
85,2,457,5.0,0
3893,23,223,4.0,0
6063,43,2797,4.0,0
7275,57,71464,4.5,0
1262,6,913,4.0,0
4662,31,1246,1.5,0
6533,46,45728,3.0,0
7180,57,33880,4.5,0
871,3,129354,3.0,0
7703,59,7045,1.0,0
6709,50,4239,5.0,0
8234,62,41571,3.5,0
9456,72,1805,4.0,0
7178,57,33679,2.5,0
6147,43,5464,3.5,0
2298,12,5404,4.5,0
7008,57,2335,3.5,0
3921,23,440,4.0,0
2009,12,1855,2.0,0
7876,61,1013,5.0,0
3374,19,6874,4.0,0
368,3,4022,4.0,0
2238,12,3996,2.5,0
5242,37,34148,5.0,0
7817,61,317,3.0,0
635,3,55820,5.0,0
4787,31,3897,2.0,0
8923,70,2003,2.5,0
9899,73,640,3.0,0
5558,40,383,4.0,0
1467,9,158,4.0,0
4295,25,260,3.0,0
3847,22,208,4.0,0
5576,40,1198,4.5,0
8441,66,39,5.0,0
2994,17,59315,3.0,0
5158,36,520,3.0,0
5670,41,552,4.0,0
5493,38,68237,4.0,0
6838,54,5445,5.0,0
9379,72,1394,4.0,0
6959,57,778,4.0,0
4262,25,19,3.0,0
9951,75,185,2.5,0
4136,23,2245,3.0,0
9294,72,1101,3.0,0
436,3,5502,3.0,0
1431,8,1429,3.0,0
5178,36,736,3.0,0
1657,10,1186,3.0,0
5499,38,71535,3.5,0
5837,42,50,5.0,0
4208,23,2872,4.0,0
8835,70,50,5.0,0
7776,60,2467,1.0,0
4949,31,58803,2.0,0
6618,48,145,5.0,0
8610,67,2161,5.0,0
7276,58,3,5.0,0
4848,31,5960,2.0,0
4151,23,2352,5.0,0
579,3,40815,4.0,0
7803,61,39,4.0,0
8522,67,110,4.0,0
3828,21,115569,3.5,0
6004,43,1674,3.5,0
4792,31,3996,2.0,0
2302,12,5525,3.5,0
3263,19,1809,4.0,0
5743,41,2000,4.0,0
2839,13,78893,2.5,0
6132,43,4963,3.5,0
1011,4,51255,4.5,0
1920,12,1225,4.0,0
7512,59,1411,4.0,0
7016,57,2529,4.0,0
8323,63,7451,3.0,0
4804,31,4226,2.5,0
3424,19,27815,3.0,0
7396,59,260,4.0,0
1472,9,256,5.0,0
9814,72,3623,1.0,0
3411,19,26776,5.0,0
5316,38,2393,2.0,0
7157,57,8974,3.5,0
8156,62,4011,4.0,0
4681,31,1517,2.0,0
1327,8,145,5.0,0
7238,57,56152,4.0,0
6855,55,2686,4.0,0
9669,72,2761,4.0,0
2656,13,6951,0.5,0
9442,72,1721,5.0,0
6859,55,3204,3.5,0
3461,19,48385,3.0,0
2138,12,2902,1.0,0
6094,43,3429,4.0,0
3392,19,8370,4.0,0
4957,31,63853,1.5,0
9776,72,3396,4.0,0
6348,45,648,3.0,0
8072,61,3275,4.0,0
1507,9,520,3.0,0
9884,73,36,5.0,0
7570,59,2948,2.5,0
9381,72,1404,4.0,0
4937,31,55052,3.0,0
1296,7,410,3.0,0
8494,66,3969,4.0,0
3539,19,88810,4.0,0
9238,72,880,2.0,0
7980,61,2067,4.0,0
3861,22,590,5.0,0
5295,38,1222,4.0,0
5825,41,2990,3.0,0
356,3,3979,2.5,0
1927,12,1246,4.0,0
1033,4,74458,5.0,0
7583,59,3255,3.0,0
2536,13,2011,3.5,0
1389,8,904,4.0,0
7082,57,4975,4.5,0
2591,13,3916,3.5,0
194,2,4306,4.5,0
1547,9,1012,4.0,0
7220,57,50685,3.5,0
6497,46,5404,4.0,0
5005,33,1089,4.0,0
6928,57,101,4.5,0
7559,59,2692,3.5,0
3360,19,6373,3.0,0
2899,15,380,4.0,0
568,3,34405,4.0,0
3007,17,102903,5.0,0
2220,12,3777,2.5,0
9520,72,2106,3.0,0
1067,4,93510,4.0,0
2908,15,1136,5.0,0
6438,46,2005,5.0,0
8854,70,377,0.5,0
6101,43,3623,2.0,0
2251,12,4090,4.0,0
7485,59,1247,3.0,0
9691,72,2877,2.0,0
4658,31,1221,2.5,0
2421,12,55442,4.5,0
8348,63,140174,5.0,0
9057,71,79132,4.0,0
8550,67,661,4.0,0
4139,23,2268,5.0,0
3484,19,59315,2.5,0
8738,69,1625,4.5,0
9744,72,3247,3.0,0
5905,43,507,3.5,0
4706,31,2018,3.0,0
2348,12,8365,3.0,0
1368,8,575,4.0,0
2096,12,2478,3.5,0
4650,31,1196,1.5,0
5578,40,1210,4.5,0
743,3,84954,4.0,0
5911,43,586,3.5,0
1616,9,1347,3.0,0
8571,67,1282,4.0,0
9302,72,1167,4.0,0
1664,10,2085,2.0,0
3295,19,3310,4.5,0
5362,38,4995,4.0,0
315,3,2329,5.0,0
2768,13,59103,2.5,0
8047,61,2908,4.0,0
79,2,318,5.0,0
9954,75,260,4.0,0
6610,48,14,3.0,0
1170,5,216,4.0,0
1152,5,1,4.0,0
4802,31,4174,3.0,0
9050,71,8665,4.0,0
813,3,104841,4.0,0
4910,31,44191,3.0,0
6296,44,76251,5.0,0
488,3,6711,4.0,0
7747,60,1202,5.0,0
6896,56,480,5.0,0
7046,57,3617,3.5,0
3729,20,6585,4.0,0
9842,72,3863,1.0,0
6507,46,6980,4.5,0
2664,13,7361,3.5,0
2395,12,41566,3.0,0
3254,19,1391,4.0,0
2847,13,81834,3.5,0
3275,19,2294,2.0,0
4516,29,3477,3.5,0
9795,72,3510,3.0,0
1429,8,1407,5.0,0
4425,27,2424,5.0,0
3615,19,116905,3.5,0
4391,27,590,4.0,0
8884,70,1196,3.5,0
9675,72,2792,5.0,0
8696,69,260,5.0,0
7240,57,56274,4.0,0
5760,41,2273,4.0,0
6637,49,256,4.0,0
4174,23,2470,4.0,0
7842,61,548,3.0,0
8085,61,3669,3.0,0
4068,23,1663,5.0,0
1921,12,1230,3.5,0
9528,72,2118,4.0,0
4242,24,1918,4.0,0
9896,73,494,3.0,0
