,UserId,ProductId,Rating,split_index
138,A3M7ROZKQW6F69,3227001381,4.0,0
332,A7DS7JE3D53XW,7535842801,5.0,0
1274,A1XLKE04XU8BTR,9790778309,5.0,0
1418,A2I9Z332ZO1K74,9790781687,5.0,0
317,ABVND860D55AJ,7535842801,5.0,0
1290,AJM9DERT9ZV4I,9790778872,5.0,0
1266,A2XKJ1KX6XUHYP,9790778309,1.0,0
434,A1GYOSEAJ5EEK1,9510213861,5.0,0
1514,A3V5KAJXUP8U18,9790785232,5.0,0
152,A3LO1A9N0F0TXE,3227001381,5.0,0
1597,AUQEKYT8NPIP8,9790787707,5.0,0
749,A2BYP56Q0QBU1Z,9788072119,5.0,0
24,A3FV2Q7WPZMQPV,1304196135,5.0,0
1680,A3368QH8WEZLD7,979079035X,5.0,0
252,A8R89360S6RZ3,602260074X,1.0,0
1695,A1GAMBKLVMBTAC,979079052X,5.0,0
801,AC1FTP0718XJ2,9788072216,5.0,0
329,A1JM3NL9GSQ17N,7535842801,5.0,0
226,AM0RSD59GI2IK,5357955948,5.0,0
859,A1O0DIGKJ86BHF,9788073247,5.0,0
456,A25IZEM9CGLBB,9601420347,5.0,0
732,A248P6F309UXRF,9788072100,5.0,0
26,A1RXI3A1E99112,1304351475,5.0,0
258,AWL41OE56O3O3,602260074X,4.0,0
832,AAKT6MS1SVJDT,978807250X,5.0,0
1067,A3KT64AAQTXIG0,9790771401,5.0,0
1813,AW5PSU4WVIRDH,9790792220,5.0,0
353,AYM7E80UCJX7I,7806397051,5.0,0
33,A1LAW520BT5AM0,1304351475,1.0,0
1941,A4RL6XMNONZ6U,9790795823,5.0,0
1206,A1AQ8JT2A3UWMY,9790777272,1.0,0
1661,AJVR4J4HJIW3X,9790789939,5.0,0
1452,A350OX58D064PA,9790782667,2.0,0
658,A14D2QHC2B1NQN,9788071198,5.0,0
914,A38ZCQ9QE0M7VJ,9788073565,4.0,0
1276,A3H66JLWADN8IV,9790778554,5.0,0
1970,A2ZBGN70BC8QKZ,9790798075,2.0,0
943,A1WC62CBNGZ0JO,9788074286,5.0,0
1903,A1S60K49L4ZXSO,9790794509,5.0,0
1916,ASSSKDII6IPL0,9790794827,3.0,0
552,AL7CQDK6QOGNF,9748776093,5.0,0
40,AN33X95J5460X,1304351475,4.0,0
177,A2GPHFP5QKF0CO,4057368825,2.0,0
1537,A2Q515RNR0EJ2D,9790786794,5.0,0
1955,A2KPWECAA4894Q,9790797397,5.0,0
56,A225CH9TTQPC4B,1304511073,1.0,0
948,A2VLDZ8XJYETY6,9788074286,4.0,0
1825,A2FN2TDMWS25XZ,9790792271,1.0,0
1736,AWST3U1AK5IMY,9790790961,5.0,0
620,A34EQAIKKUWYYW,9788071139,5.0,0
1888,A2UW0P0WEG9JUP,9790794231,3.0,0
1254,AGUAADU3HNGP9,9790778309,5.0,0
1429,A1BF8RO0E3AQHT,9790781911,1.0,0
1788,A2JZV9PKZSZ5P7,9790791224,5.0,0
1590,A2SVPKZGB37JQ6,9790787294,5.0,0
1174,A37FVYQ42TWAIP,9790776241,5.0,0
1841,A282DK8I277DAN,9790792808,4.0,0
245,A28UWG41MHTXGC,6022600685,3.0,0
1791,A3A0V8NLPSICL6,9790791240,5.0,0
839,AV7UMGQ691DK1,978807250X,3.0,0
1185,A1GL5EA1C5HV4I,9790776403,5.0,0
1758,AJ1O3XEN58A6I,9790790961,4.0,0
1953,A35RMU1VDEJRAZ,9790796943,3.0,0
751,A1XZVQED7H3403,9788072119,2.0,0
474,A11J7PLZJ99M7O,9742496811,5.0,0
220,A38JQUXZTKKHQP,5357955905,4.0,0
666,AP238VB80KHTC,978807121X,5.0,0
510,AMQDTJZRXBPCR,9746427962,5.0,0
1033,A2OBFNZFMB8R4F,978982064X,5.0,0
1820,A1UHACT01CA1H4,9790792271,5.0,0
1720,A30SKTFI7SQ0H7,9790790961,5.0,0
660,ALLPYLE7WAY1L,9788071198,5.0,0
1242,A35GSMIE08R1S,9790778309,5.0,0
1377,A1B6FPO9M39S5A,979078127X,5.0,0
1756,A25R3TZ9PQP2R0,9790790961,5.0,0
105,A3MAATZ091QZGE,1403790965,5.0,0
1880,ASFQR9ABK7LHZ,9790794231,5.0,0
1601,A22ZYWSVDZ4RSR,9790787839,5.0,0
1995,AFZZT3IKY35IW,9790798326,5.0,0
262,AV434O5MUBGN5,602260074X,5.0,0
1932,A1QRNVU4FEYIDH,9790795424,5.0,0
255,A3DHGDJ779MMSD,602260074X,5.0,0
1886,A2II54B3VA45LN,9790794231,2.0,0
1603,A2GF7ERSS01I4J,9790787863,5.0,0
923,A1NUF0VO9F4DA5,9788073840,5.0,0
980,A37J8XKLNOX2RO,9788075681,5.0,0
842,A5I24CK8LXFGK,9788072569,5.0,0
338,A2LRQ8GV6PZMHX,7806397051,4.0,0
1595,A3N9DXHOBANE41,9790787626,5.0,0
475,AWQNOD7X9273P,9742496811,5.0,0
796,A2ENHE4BV0AMQ1,9788072216,5.0,0
542,AUL78LW1ZS9EW,9748776093,1.0,0
1793,A1YT0OX0JMYRJM,9790791240,4.0,0
891,A1IMIQYOBRBG34,9788073476,4.0,0
61,A22ZFXQE8AWPEP,1304511111,1.0,0
1835,A8ZC7TWGFGUC6,9790792573,1.0,0
1491,AE8EFXZEANERO,979078354X,5.0,0
884,A1Q9CAJYEXJVI5,9788073409,5.0,0
1414,A327WPV0RDLD1C,9790781687,5.0,0
1933,A1EGCED01USBA9,9790795602,5.0,0
1927,A5NVFPP4D82BK,9790795157,3.0,0
451,AASZF2ULVECTD,9601403787,5.0,0
1389,A3PDP421VH59IT,9790781369,5.0,0
1040,A2EDAQWOCTY40G,9790770391,5.0,0
1459,A1LPIOFY9V3GD0,9790782667,5.0,0
1468,A2203XNPENAF0I,9790782667,5.0,0
563,A3G5CK0SAWTMK6,9749377397,1.0,0
1885,A21O2AMH2MD2NU,9790794231,5.0,0
243,AC4343QXC1BCQ,6022600685,5.0,0
109,A2MSCG0YX85RL4,1403790965,5.0,0
277,A1B0Q1X54GILZP,6022600812,3.0,0
1219,AFD6YTOPT1YLI,9790777884,5.0,0
16,A22VW0P4VZHDE3,1304174778,5.0,0
1224,A3BXTAY7I8K6GG,9790777884,5.0,0
790,A3GRZEZMPL515U,9788072216,3.0,0
1669,A2VSZ5ZR43KDE8,9790789939,5.0,0
813,A2IAHS4CJDTUVO,9788072372,5.0,0
1713,AN2XNETBIQI3F,9790790961,3.0,0
1077,A3GWYPIMLSRQ7P,9790771762,1.0,0
846,A22O1W9O7GZ4HQ,9788072569,5.0,0
1848,AZ2NZGM095KNF,9790793073,4.0,0
1616,A6U56GIW1E2BZ,9790788614,1.0,0
1978,A1594KE3TL0K20,9790798075,5.0,0
525,AVISXECDOZRGQ,9746427962,5.0,0
1829,A1PXANB838QKH9,9790792557,1.0,0
1760,A328DZFT07EOO0,9790790961,5.0,0
1042,AED3WS57LEQ1B,9790770561,5.0,0
1610,A2XDIOQCALIKSF,9790788207,5.0,0
1778,A2R3E4KUE8TDPB,9790790988,5.0,0
684,A2D3A9A58X5RMZ,9788071538,5.0,0
1108,A2N20UD9IPYRMT,9790773412,5.0,0
223,A19VNE2EF1QYNE,5357955948,1.0,0
1102,ACJFZTWV1JDX4,9790773161,5.0,0
825,A1E2DD77GZJWS0,978807247X,5.0,0
1533,A31CC2H93482N5,9790786328,5.0,0
1226,A3T7P7163A1916,9790777884,3.0,0
89,A2H6SFTV2892Z8,1304624544,5.0,0
1655,AGTNZLB8Q1GY9,9790789726,3.0,0
351,A1SXKLV75ZL6DM,7806397051,1.0,0
634,ADWMDQ9CFNTA1,9788071198,4.0,0
422,APULYOSZS226A,8901110814,5.0,0
849,A2ZOBO61LUU9MX,9788072828,5.0,0
1828,AJ6OUEGRF8ER,9790792476,5.0,0
294,ANLSZ40VRRB21,6117036094,5.0,0
537,A1OVF6WMXX9CBS,9747842297,4.0,0
1571,A2C58G8O40YC7T,9790786948,4.0,0
1451,A2QAHT9FICLK0Q,9790782667,5.0,0
585,A2T5IANBMPPQQ7,9759091062,1.0,0
378,A2D0IC8KRJHG3F,7885223639,4.0,0
566,A108HJD2ESJXUY,9749377397,4.0,0
645,A33WIH2J5U3UXL,9788071198,5.0,0
1461,A3FZ9Y2VVKKY1W,9790782667,5.0,0
1501,A27PT6AHZDIKW2,9790783760,1.0,0
150,AI5JNFT6YBQQY,3227001381,5.0,0
619,A1ONB0P2P4V81E,9788071139,1.0,0
509,A3GDBKK2C9PXFS,9746427962,3.0,0
1620,A3E0B3FO0MQO8Y,9790789033,5.0,0
1215,AMM2UALRN98E7,9790777450,5.0,0
1435,AY89CIA780UNY,9790782047,1.0,0
1064,A3KL8WSLJPSWMR,9790771339,5.0,0
1931,A2F4RURTFWMCCP,9790795416,3.0,0
59,A1DC0DSF3H3BCW,1304511081,3.0,0
452,A1SGXQTDZ6BJNH,9601403787,5.0,0
78,A2H6SFTV2892Z8,1304622460,5.0,0
576,AQZ2MQC5NXN9,9759091062,2.0,0
1860,A3CD658TUTRC4S,9790794010,5.0,0
264,A1FGEAEGWVYJ2I,6022600790,4.0,0
1366,AGV44L5H5PGY9,979078127X,5.0,0
1292,A36BBDRW9QJOR1,9790778872,5.0,0
463,A8WHCF3SY0L15,9623541902,1.0,0
1926,AOVBDQVIXDW2E,9790795114,4.0,0
142,A28H0PAQPYKN94,3227001381,5.0,0
1911,A2WMS12BONNA85,979079455X,5.0,0
398,AK7O6VOOXQBYQ,8096399322,5.0,0
1247,A1MVC61AM8T1L,9790778309,5.0,0
962,A3RQ6QXF6VQ6S6,9788074405,5.0,0
1834,A684P649QWB0G,9790792573,5.0,0
1990,A380WS6HLKNWVU,979079830X,5.0,0
973,A1I0KD965AM5Z6,9788075622,5.0,0
860,A2BLA13SDC5T4,9788073263,5.0,0
682,AYYB9EFFG2GVA,9788071511,5.0,0
1504,A1OYSWV93ZIDKJ,9790783809,1.0,0
1465,A391OOGZ9TPB5,9790782667,5.0,0
1316,A1XTSL9WZW301S,9790779968,5.0,0
1332,A35X42772AH2Z3,9790779976,5.0,0
1588,A1E89L5LR30QH4,9790787049,4.0,0
1056,ATVBB0P7JPJE7,9790770944,2.0,0
1442,A1J9428E5FP29C,9790782365,4.0,0
318,A26TLFFBFPEOKJ,7535842801,4.0,0
640,A1RON1NZIGQNBO,9788071198,1.0,0
1676,A29YQ3Y5UHRH3M,9790790074,5.0,0
1132,A1HQT5S6EYBZ9Y,9790774060,5.0,0
1869,AA0O2EC4FJQRV,9790794231,5.0,0
1368,A3G5EQY5XB4MVZ,979078127X,5.0,0
1864,A30GBW6NS6G0M1,9790794207,5.0,0
429,A37860PZPUUY1V,8982641262,5.0,0
1500,A1JGY8MWZLZO9O,9790783728,5.0,0
1059,A1WVWKP2NO09BZ,9790770995,5.0,0
1771,AKVGMSHV40HVL,9790790961,4.0,0
1148,A1S37V71PUP922,9790775024,5.0,0
183,A2Z9QP4MZ2HXCZ,5357954771,3.0,0
1967,A1AIMY9X24I21F,9790798075,4.0,0
1849,A3JMYXR4RIWSH0,9790793111,5.0,0
1569,A10YGO4UEFQQWK,9790786948,5.0,0
1592,A1XXUE59TYZ40F,9790787383,5.0,0
388,A2NOM3LJVRKWTJ,7899123011,5.0,0
785,A29FXZIZ598FDM,9788072216,5.0,0
39,AKA7T9TPISJ26,1304351475,1.0,0
1755,A2X6VQ6FFRGHUC,9790790961,5.0,0
974,A39LUXG3UUL7ER,9788075622,4.0,0
437,A3NR9WJZCAKB40,9511181564,5.0,0
1868,A1R5TY0LOB53W7,9790794223,3.0,0
1317,AFERMR9RNPIWQ,9790779968,4.0,0
1814,A2SBSNRJNCS77Y,9790792220,5.0,0
199,A1AM400PUH70WO,535795545X,5.0,0
1091,AE1TYBYU5DEO9,9790772289,5.0,0
858,A4VK8BMGESPI5,9788073239,5.0,0
1455,AAFNXYUGM3FFP,9790782667,5.0,0
549,A2LR2XYBPSDPS,9748776093,4.0,0
1946,A1A6TQTZBQN2WH,979079651X,5.0,0
520,A3VJPW9T8D6P4Q,9746427962,5.0,0
1874,A1V0BWDPRMWXHL,9790794231,5.0,0
2,A1Z513UWSAAO0F,0558925278,5.0,0
629,A2Y4DGV80FJKWD,9788071198,5.0,0
144,A3T5EYVSBN3QQX,3227001381,2.0,0
1517,A1VUBGAMQ0BDYI,9790785356,5.0,0
1203,A1PVXDCN1T3JTE,9790777272,5.0,0
1641,A3AWCLXKTSRH8E,9790789513,5.0,0
206,A1X1X91COEBHVI,5357955743,5.0,0
1613,A2H4S0XUK6THTB,9790788495,5.0,0
965,A3UMVASITREVNQ,9788074421,1.0,0
303,A13UXDADSBZ0NV,6162751473,5.0,0
960,A365JZ3HRICWVD,9788074359,5.0,0
1010,A2U71ZBMQCJ7TC,978808043X,4.0,0
1348,A1OT6N9Y7QPS9T,9790780567,4.0,0
1267,A2Z4H7PQHDPUWF,9790778309,5.0,0
1271,A3O2B4UX1R97IO,9790778309,5.0,0
601,AY4CBEDCI5Y2V,9759091062,1.0,0
953,A1RD20XYLN12SH,9788074359,3.0,0
472,A1H549TTDWKPCK,9742496811,5.0,0
1261,A2R950V3H7DF4U,9790778309,5.0,0
827,A3LSRSY3F7CWPA,978807247X,5.0,0
1172,A3F6DQDDBG280C,9790776144,2.0,0
626,ATLDUADWJMTT0,9788071198,5.0,0
922,AIF5FN49UOUI2,9788073840,4.0,0
373,A1X2OY7Y2J6LO1,7842953384,5.0,0
104,A1ZY0K46FYOTB6,1403790965,5.0,0
1379,A31Y7H14RX21WK,979078127X,5.0,0
356,A187IEMZIHO4UU,7806397051,2.0,0
1480,A1YNHL97QBYWGA,9790782985,5.0,0
1308,AABTNLK9VAXXV,979077995X,5.0,0
1393,AE57DC3JY36WK,9790781687,5.0,0
1305,AKJKOL1UCJNUV,9790779798,5.0,0
1884,A2KKVMKCXZNAKP,9790794231,5.0,0
1208,A39O3YXBO2TX0A,9790777272,5.0,0
88,A2IOZRH02O4C9S,1304624498,1.0,0
704,AGBK2UBSBV0OR,9788071813,5.0,0
1193,A14ECXQPMH5IAO,9790776810,5.0,0
224,A1L8MP88Q3DXXJ,5357955948,2.0,0
582,A3437C79W6IORP,9759091062,5.0,0
527,A2T63MAMWZQ46C,9746427962,5.0,0
1552,A1645OHG1L9K34,9790786875,4.0,0
865,A2M465PCYH4GO,9788073409,5.0,0
1300,A1O17U6T8JK0HA,9790779283,5.0,0
132,A276N142RFK6EF,3222000565,5.0,0
1962,A2O6ZDH046MS2X,9790797710,1.0,0
287,A3T58OUIBEL24K,604113449X,4.0,0
1635,A1COEKPEWT9GPG,9790789343,2.0,0
1458,A3JAQ2F892PH6I,9790782667,5.0,0
1699,A3I5BLXCZ6QOS9,979079052X,5.0,0
1622,AF7TH39NK9XW2,9790789157,5.0,0
1526,A37KVZ744J6QY3,9790786069,5.0,0
433,A3HGJM50RTYPGQ,9509369934,5.0,0
421,AX43HESIL985S,8901110814,3.0,0
95,A1BG8QW55XHN6U,130465110X,5.0,0
1222,AYK7P5SSM95DI,9790777884,5.0,0
1449,A20J7E4JY49N40,9790782667,5.0,0
900,A3IACAOXMJ4AWJ,9788073476,4.0,0
762,A3NDJI4IP8ICI9,9788072208,4.0,0
493,A1B2BDWB519WIW,974619187X,5.0,0
1428,A28XK9YLIJHIHC,9790781911,3.0,0
1700,A2YN1KASY60IIE,9790790783,5.0,0
1314,A21E9S7EG7YML2,9790779968,5.0,0
618,A1B9QR40IL84M4,9788071074,5.0,0
1775,A3CDQTVTXZPKU7,9790790988,5.0,0
1090,A2ZJA6MEWOMOJ,9790772238,5.0,0
1867,A2OZNTBR05HP9Y,9790794223,1.0,0
693,A16D9H9KJCRV1Y,9788071597,5.0,0
864,A1T6PQ4F5BMKLU,9788073328,5.0,0
1408,A3MM61RJR7JFHK,9790781687,5.0,0
454,A1V3QKA6RZE4Z9,9601403825,1.0,0
184,ACZ94JB8BFMJ9,5357954771,5.0,0
1474,A22E3XFX9YKXDI,9790782918,5.0,0
1002,A2S0G8DCA96BXJ,9788079970,5.0,0
1651,A3FOIXZ31KE40X,9790789696,5.0,0
70,A3L2VTHD6W1E2Z,1304511154,1.0,0
195,A35ELDPD0N7T0U,535795531X,5.0,0
225,AEPAHTOT8YT04,5357955948,5.0,0
462,A7LEHTDY7Z1PD,9605406446,3.0,0
292,A38L32Q21P5T95,6041134511,5.0,0
1789,AXJWZZWCA5RUJ,9790791240,5.0,0
935,A3O3J3ZTTBFFZL,9788073859,5.0,0
1228,A173ZILP8O5JVU,9790777981,5.0,0
44,A9ZNJ2AXPO652,1304482634,2.0,0
1374,A3BIF69UA30YH2,979078127X,2.0,0
521,A1KEESMVTONAGJ,9746427962,5.0,0
958,A1MFI4ANYE70CO,9788074359,5.0,0
1089,A2K0LCQYPQUIJZ,9790772238,5.0,0
1074,A3EA0MI9BVJXBE,9790771614,5.0,0
21,A22VW0P4VZHDE3,1304196046,5.0,0
1212,AFOW9EGL4S0MA,9790777396,1.0,0
1286,A1IRID4AA6MTIV,9790778872,5.0,0
396,A33A728PP859Y5,8096399322,2.0,0
230,A1C4OJZCDI8LN3,5357955948,5.0,0
1805,A12Z0KTHJDOEVF,9790791968,5.0,0
924,A11KQ5BUQJQQXQ,9788073840,5.0,0
278,A22HDI6Y0ERZLN,6022600812,1.0,0
1681,A2O90ASBUFNO6X,979079035X,1.0,0
869,AFERMR9RNPIWQ,9788073409,5.0,0
1631,A1Q0T38B54IBDC,9790789270,5.0,0
424,A2WE4LU82W1U1L,8901134322,2.0,0
1051,AV910Z21Q4DUR,9790770871,1.0,0
1950,A3BR7XMM9W3SXK,9790796684,5.0,0
466,A1OVF6WMXX9CBS,9740200133,3.0,0
1324,AK5WXW5K8EU47,9790779968,4.0,0
1772,A1S3IXNQ2CUGDK,9790790961,5.0,0
707,A1XMC5AMIQKVJV,9788071813,5.0,0
1997,ADFW3FGCFI7C7,9790798326,5.0,0
1118,AIGO7WT50WPS8,979077348X,5.0,0
580,A30IP88QK3YUIO,9759091062,3.0,0
830,A29NE7F0K4WO86,978807250X,5.0,0
610,A1ZLDDN5J9CFIO,9759091062,1.0,0
738,A258GDNRBC6BC1,9788072119,4.0,0
655,A3ARZHCCRQRHRA,9788071198,5.0,0
1981,A2LH6EK99MMGHX,9790798075,5.0,0
1063,A3OFKO6HR06L0V,9790771010,2.0,0
1570,A1CD0SL746VX9K,9790786948,5.0,0
279,A3SK4E6TWXE367,6022600812,4.0,0
1345,AP95DEZ9RWUKY,9790780567,5.0,0
415,A2AYT9K7UK7R68,8430539387,5.0,0
1154,A1SLXJ1RQF1BNQ,9790775261,5.0,0
733,A2F1CMMQ2M7IIQ,9788072100,5.0,0
767,A1QDJA5DFFAL6C,9788072208,5.0,0
1577,A32XTAB2LHX120,9790786948,5.0,0
1347,A1CPI87CQOASES,9790780567,5.0,0
676,A17O4CBSO0SKB7,9788071260,5.0,0
410,A1BW4LQY9U32PC,8329000710,5.0,0
1949,A15MHJIC1ZHMA1,9790796609,5.0,0
341,AS5RB0XRDQZCS,7806397051,5.0,0
1712,AYD8J958LU3V3,9790790961,5.0,0
1235,A6B5NN0APZXI6,9790778309,4.0,0
1365,A32QFJI6912FRB,9790781210,5.0,0
1166,A2LJNGUUHHG0T7,9790775741,5.0,0
1238,AAZLLZY13JE0R,9790778309,5.0,0
27,A26QL1FBQO9C0E,1304351475,5.0,0
1557,AU2NSA70IYANM,9790786948,5.0,0
443,A2WZYYQDFVZDZ7,9511181572,5.0,0
484,A185Q4S3NFOUOZ,974619187X,5.0,0
284,A3BWP3PY4IUMTH,6041134473,5.0,0
947,A35TXO343KBBA3,9788074286,5.0,0
1027,A394ODETD69NJP,9788081053,4.0,0
135,AXVLSEEYTC4Z9,3227001055,1.0,0
1545,A2CNSI51HG6HP3,9790786875,5.0,0
919,A25FKNAQ44EIT9,9788073840,5.0,0
427,AHVY2JTMYHWYA,897677244X,3.0,0
598,A2W5CUXW018S4X,9759091062,4.0,0
425,A1WSGOA6S3U9OC,8901134322,5.0,0
1279,A3U0K46TK0WT3M,9790778619,5.0,0
28,A19KEEVZYO1KO6,1304351475,4.0,0
1423,A4RYZXVQVA671,9790781687,5.0,0
291,A1NRLEB0KOB65O,6041134511,5.0,0
1824,A342606TLG5XPL,9790792271,5.0,0
1313,A1FWPNOGNJ8O9A,979077995X,5.0,0
1295,A2ZR9FQQZXSQT4,9790779062,4.0,0
1765,A1QBASCTH01NH7,9790790961,4.0,0
1989,A1W9UG7WASEGKQ,9790798288,5.0,0
838,A1X5WU8A9F3CGU,978807250X,5.0,0
804,A1RJZQBN9DC492,9788072305,5.0,0
1963,A1VAHF5ZB23ZW0,9790797710,5.0,0
540,A1BT4VX5UXV2P9,9748776093,5.0,0
811,AKW9T9A31BEGB,9788072348,5.0,0
1082,A1T6L23XRNG29L,9790772009,5.0,0
10,A1BG8QW55XHN6U,130414643X,5.0,0
1980,AVVIR2104Q52A,9790798075,5.0,0
1221,A3UL9L5O3EQ4ML,9790777884,5.0,0
1367,A3EWQ12TBRK862,979078127X,5.0,0
247,A1HBQHOWMXOLBM,6022600685,3.0,0
1446,A1L4EGOAKVBBEQ,9790782381,5.0,0
106,A35XCJ5P6ZKRE9,1403790965,5.0,0
1058,A2CYGU98CZQNH5,9790770944,5.0,0
502,A18M9192WX98HP,9746427962,5.0,0
1453,A21YEB2EPF2YTL,9790782667,4.0,0
712,A1ZKE84PVHR3N9,9788071813,5.0,0
68,A2H6SFTV2892Z8,1304511146,5.0,0
1113,A18GH4M4IZF5DG,9790773455,5.0,0
299,A3FPJWX0GHJCCG,6162071103,4.0,0
30,AVQP6PO1NK0IJ,1304351475,1.0,0
187,A2VF4TALLW8G9,535795531X,5.0,0
870,A1QWXTY2E1CL1M,9788073409,4.0,0
239,ASPRENFTOYHO0,5357956111,5.0,0
1649,A3N3P4LZ3DJAGV,9790789696,5.0,0
1551,A25X5L2IKZYXBP,9790786875,5.0,0
467,A3E60CSK5WW8BQ,9740200133,3.0,0
815,AKSKAH1FHICQZ,9788072453,5.0,0
1721,A1DNFMJLPZD4WD,9790790961,5.0,0
387,A2JB80MHMU6O3I,7899123011,2.0,0
128,A2BQ8DVGEGWAFY,1929099886,4.0,0
360,A1PQFP6SAJ6D80,7806397051,2.0,0
1024,A2UIJN42ZLCW8S,9788080928,5.0,0
1710,A23ZLI2WI8T4,9790790961,5.0,0
136,AGGXC77INUISD,3227001055,5.0,0
1694,A3A34E5J3I3MJ4,979079052X,1.0,0
512,A2T4Y9EBPRLWB0,9746427962,5.0,0
1164,A1W6BXL1DS9AC2,9790775741,5.0,0
1346,A19RLWRU5XOEY7,9790780567,5.0,0
1840,A2MTY49BFM2MJ,9790792808,5.0,0
1420,A2PYGYCYB02AHB,9790781687,5.0,0
297,ABLW2M2R7VQIA,6152000416,2.0,0
386,AR9GA6ULUK1AC,7899123011,2.0,0
1482,A22VDVIKVHT2W3,9790783167,5.0,0
883,A3HLTS6OQ0FSEU,9788073409,5.0,0
927,A2TBR7OFH9LCJH,9788073840,5.0,0
881,AV8B99IXQ8Y5P,9788073409,5.0,0
1529,A22N13TC0BT6XR,9790786328,5.0,0
1763,A2H0VDRANZMGGX,9790790961,5.0,0
744,A3GDFAUEOR245Y,9788072119,5.0,0
1668,A2NJO9QRXY5YMC,9790789939,5.0,0
1961,AWD27C3LPPZ38,9790797567,3.0,0
238,AQFATFCB1HBG3,5357956111,5.0,0
1561,A2FNEF2WCVQUD,9790786948,5.0,0
1812,A1E214XCAFDGYK,9790792204,5.0,0
588,A4QK28MB0Y8R8,9759091062,5.0,0
776,A2EP4HWJ0L6D5H,9788072216,5.0,0
334,A30CAUEGZO0DO6,753865058X,4.0,0
461,A2SBLI6XGBI1GK,9605406446,5.0,0
309,A3MNCA0VED4SQD,6167061580,4.0,0
1191,A6B5BH625L79M,9790776691,5.0,0
1893,A26YF0W7UWO36,9790794495,5.0,0
1278,A25HPWWLJAMDEJ,9790778619,1.0,0
1425,AE2YO164FFGDO,9790781911,5.0,0
1380,A2DSLV44VUA973,979078127X,4.0,0
1907,A3JMZJRHER71PY,9790794509,5.0,0
1217,AU52HBFWY5TPL,9790777884,5.0,0
1088,A209TMH7LYEQ2E,9790772238,3.0,0
460,A173D8H9C18PCI,9602617918,4.0,0
1079,AJDANTTLD8MFD,9790771916,5.0,0
169,A2CCV112TWLK7A,4057362843,5.0,0
668,ATRSMN161M9GU,978807121X,5.0,0
465,A2PZ830VJ2GZEZ,9628982370,1.0,0
828,A1EQMKGBI0NK71,9788072488,3.0,0
1617,A2ITC28RIRZO01,9790788711,5.0,0
774,A2LXAR7KEDFTJ9,9788072216,5.0,0
216,AOJRTF5PJMIR6,5357955867,5.0,0
1900,AYKUBMMJ56IDO,9790794509,5.0,0
1792,A4UESFWOFFWOQ,9790791240,5.0,0
809,A3N8V0AOIXAP6N,9788072305,5.0,0
1315,AYHDKBFFAFEJU,9790779968,4.0,0
87,A22ZFXQE8AWPEP,1304624498,1.0,0
673,AXBDO994983U6,9788071260,2.0,0
402,AOJ5TYNLD4G68,8096399322,5.0,0
1745,A3TYR1ALBZ2EU9,9790790961,5.0,0
1410,A3HEMECQPP0PUL,9790781687,5.0,0
161,A7BCFTL2PU1NZ,3227001381,5.0,0
1781,A1DPRX8M3DB5YY,9790790996,5.0,0
1703,A337PV7JKUR5E6,9790790880,5.0,0
1246,A1WWI34WGZTDPS,9790778309,5.0,0
709,A1FOI078VYL0BP,9788071813,5.0,0
326,A39SBRLJ1EQX1R,7535842801,5.0,0
559,A1IJO0HZ1ONCWH,974935706X,2.0,0
652,A1G56R3VVU6VRE,9788071198,3.0,0
1076,A19C4WE5N9WJLU,9790771762,5.0,0
1161,A334RW0AL6LXIC,9790775288,5.0,0
507,A1JKZAOB9S4DF2,9746427962,5.0,0
1273,AK8BMK2J2IOB5,9790778309,5.0,0
1323,A492CS4B5Y84A,9790779968,5.0,0
205,A1U6E8IJEATCYM,535795545X,5.0,0
146,A30IURTQM5NNA4,3227001381,5.0,0
989,AKJRFNIHPE3EI,978807801X,5.0,0
1071,A116ITN8WDR1M4,9790771568,3.0,0
358,AO4WIKXQZJDQE,7806397051,2.0,0
1041,A1TMM08V2ZX5ST,9790770391,5.0,0
321,A3DNSZT2HIB30J,7535842801,5.0,0
586,A3FE8W8UV95U6B,9759091062,1.0,0
812,A1HU9QLNJV9ZED,9788072348,1.0,0
536,A104D62WJII6KP,9747842297,5.0,0
1994,A2FRBJKIXR2TYO,979079830X,5.0,0
485,A2B4MXLEP42IQH,974619187X,5.0,0
1293,A3G6USQ0S23TWR,9790778872,5.0,0
450,A3Q1XK4NGQJGHF,957696718X,1.0,0
1192,A1DWO6LM6ZI9TT,9790776810,4.0,0
178,A2ZZ26N7K9BSFB,4057368825,5.0,0
1677,A180ZB4RM80E5N,979079021X,5.0,0
583,A2RDQX62GRK6SU,9759091062,4.0,0
741,AHH534KJMCNRF,9788072119,3.0,0
486,A189H8NPEQN58F,974619187X,5.0,0
85,A1BG8QW55XHN6U,1304622657,5.0,0
1178,A4FOZ9QE2DHVT,979077625X,5.0,0
34,A3SWQ2QQ7JBPFA,1304351475,5.0,0
379,A1S8PWBOOL44SM,7899120217,5.0,0
1656,A1OT517JFOJ29P,9790789831,5.0,0
394,A57JZDRIKHEMC,8096399322,5.0,0
1441,A13HKMFTCD8OW,9790782314,5.0,0
1769,A3QNR732UXVH9X,9790790961,5.0,0
1407,A32ZIX6JXPJX3O,9790781687,4.0,0
1969,A7E3FDY3R7GTO,9790798075,1.0,0
45,A169NC0ZW6XKRD,1304482685,3.0,0
1098,AN3JGQI2TTRR,9790773161,5.0,0
470,A1DPSUISPJG4K6,9742189889,2.0,0
